-1,-1,-1
47.699,0.000113,0
47.698,0.000114,0
47.697,0.000115,0
47.696,0.000115,0
47.695,0.000112,0
47.694,0.000106,0
47.693,9.599795e-05,0
47.692,8.256645e-05,0
47.691,6.533932e-05,0
47.69,4.514307e-05,0
47.689,2.368253e-05,0
47.688,2.720474e-06,0
47.687,-1.689831e-05,0
47.686,-3.525758e-05,0
47.685,-5.245886e-05,0
47.684,-6.777757e-05,0
47.683,-8.011387e-05,0
47.682,-8.871542e-05,0
47.681,-9.313445e-05,0
47.68,-9.312861e-05,0
47.679,-8.904332e-05,0
47.678,-8.206505e-05,0
47.677,-7.369963e-05,0
47.676,-6.550625e-05,0
47.675,-5.897236e-05,0
47.674,-5.450349e-05,0
47.673,-5.109471e-05,0
47.672,-4.735135e-05,0
47.671,-4.197291e-05,0
47.67,-3.364304e-05,0
47.669,-2.168845e-05,0
47.668,-6.744579e-06,0
47.667,1.00178e-05,0
47.666,2.812628e-05,0
47.665,4.768096e-05,0
47.664,6.826949e-05,0
47.663,8.874004e-05,0
47.662,0.000108,0
47.661,0.000126,0
47.66,0.000141,0
47.659,0.000153,0
47.658,0.000162,0
47.657,0.000168,0
47.656,0.000174,0
47.655,0.00018,0
47.654,0.000187,0
47.653,0.000194,0
47.652,0.000201,0
47.651,0.000206,0
47.65,0.00021,0
47.649,0.000211,0
47.648,0.00021,0
47.647,0.000206,0
47.646,0.0002,0
47.645,0.000191,0
47.644,0.00018,0
47.643,0.000166,0
47.642,0.000151,0
47.641,0.000135,0
47.64,0.00012,0
47.639,0.000105,0
47.638,8.998435e-05,0
47.637,7.530991e-05,0
47.636,6.131421e-05,0
47.635,4.697875e-05,0
47.634,3.123046e-05,0
47.633,1.384457e-05,0
47.632,-4.924274e-06,0
47.631,-2.467631e-05,0
47.63,-4.511372e-05,0
47.629,-6.612965e-05,0
47.628,-8.708992e-05,0
47.627,-0.000106,0
47.626,-0.000122,0
47.625,-0.000133,0
47.624,-0.000138,0
47.623,-0.00014,0
47.622,-0.000138,0
47.621,-0.000134,0
47.62,-0.000129,0
47.619,-0.000124,0
47.618,-0.000117,0
47.617,-0.000109,0
47.616,-9.991996e-05,0
47.615,-8.993303e-05,0
47.614,-7.918293e-05,0
47.613,-6.816758e-05,0
47.612,-5.732439e-05,0
47.611,-4.639859e-05,0
47.61,-3.493175e-05,0
47.609,-2.247275e-05,0
47.608,-8.898079e-06,0
47.607,4.85064e-06,0
47.606,1.712503e-05,0
47.605,2.645793e-05,0
47.604,3.234312e-05,0
47.603,3.577781e-05,0
47.602,3.828309e-05,0
47.601,4.035696e-05,0
47.6,4.170799e-05,0
47.599,4.224786e-05,0
47.598,4.220357e-05,0
47.597,4.170321e-05,0
47.596,4.042862e-05,0
47.595,3.823738e-05,0
47.594,3.610048e-05,0
47.593,3.576859e-05,0
47.592,3.86368e-05,0
47.591,4.460183e-05,0
47.59,5.212448e-05,0
47.589,5.985009e-05,0
47.588,6.712197e-05,0
47.587,7.302593e-05,0
47.586,7.661186e-05,0
47.585,7.778834e-05,0
47.584,7.694068e-05,0
47.583,7.429937e-05,0
47.582,7.037863e-05,0
47.581,6.606886e-05,0
47.58,6.163365e-05,0
47.579,5.66247e-05,0
47.578,5.037561e-05,0
47.577,4.222087e-05,0
47.576,3.238479e-05,0
47.575,2.186843e-05,0
47.574,1.109173e-05,0
47.573,-4.620052e-07,0
47.572,-1.358906e-05,0
47.571,-2.861177e-05,0
47.57,-4.538358e-05,0
47.569,-6.389923e-05,0
47.568,-8.410466e-05,0
47.567,-0.000105,0
47.566,-0.000125,0
47.565,-0.000141,0
47.564,-0.000154,0
47.563,-0.000162,0
47.562,-0.000164,0
47.561,-0.000163,0
47.56,-0.000158,0
47.559,-0.000152,0
47.558,-0.000145,0
47.557,-0.000136,0
47.556,-0.000126,0
47.555,-0.000115,0
47.554,-0.000104,0
47.553,-9.305618e-05,0
47.552,-8.326453e-05,0
47.551,-7.295028e-05,0
47.55,-6.014823e-05,0
47.549,-4.33895e-05,0
47.548,-2.208682e-05,0
47.547,3.522091e-06,0
47.546,3.254169e-05,0
47.545,6.345634e-05,0
47.544,9.423941e-05,0
47.543,0.000123,0
47.542,0.000149,0
47.541,0.000172,0
47.54,0.00019,0
47.539,0.000203,0
47.538,0.000211,0
47.537,0.000216,0
47.536,0.000218,0
47.535,0.000217,0
47.534,0.000214,0
47.533,0.000208,0
47.532,0.0002,0
47.531,0.000191,0
47.53,0.000179,0
47.529,0.000166,0
47.528,0.00015,0
47.527,0.000132,0
47.526,0.00011,0
47.525,8.484384e-05,0
47.524,5.643152e-05,0
47.523,2.712282e-05,0
47.522,-5.973053e-07,0
47.521,-2.520733e-05,0
47.52,-4.679618e-05,0
47.519,-6.567046e-05,0
47.518,-8.158685e-05,0
47.517,-9.457455e-05,0
47.516,-0.000105,0
47.515,-0.000115,0
47.514,-0.000126,0
47.513,-0.000139,0
47.512,-0.000152,0
47.511,-0.000166,0
47.51,-0.000178,0
47.509,-0.00019,0
47.508,-0.000202,0
47.507,-0.000212,0
47.506,-0.000219,0
47.505,-0.000223,0
47.504,-0.000222,0
47.503,-0.000216,0
47.502,-0.000204,0
47.501,-0.000187,0
47.5,-0.000167,0
47.499,-0.000144,0
47.498,-0.000121,0
47.497,-9.902832e-05,0
47.496,-7.789431e-05,0
47.495,-5.664578e-05,0
47.494,-3.4789e-05,0
47.493,-1.231079e-05,0
47.492,1.062342e-05,0
47.491,3.331477e-05,0
47.49,5.51477e-05,0
47.489,7.596844e-05,0
47.488,9.578427e-05,0
47.487,0.000115,0
47.486,0.000132,0
47.485,0.000146,0
47.484,0.000158,0
47.483,0.000167,0
47.482,0.000173,0
47.481,0.000175,0
47.48,0.000173,0
47.479,0.000168,0
47.478,0.000159,0
47.477,0.000145,0
47.476,0.000129,0
47.475,0.000113,0
47.474,9.858724e-05,0
47.473,8.590168e-05,0
47.472,7.512181e-05,0
47.471,6.594183e-05,0
47.47,5.766976e-05,0
47.469,4.937359e-05,0
47.468,4.068017e-05,0
47.467,3.238807e-05,0
47.466,2.590619e-05,0
47.465,2.206162e-05,0
47.464,2.044483e-05,0
47.463,1.991554e-05,0
47.462,1.944509e-05,0
47.461,1.827886e-05,0
47.46,1.587513e-05,0
47.459,1.234313e-05,0
47.458,8.495464e-06,0
47.457,5.028947e-06,0
47.456,1.560513e-06,0
47.455,-3.636072e-06,0
47.454,-1.252093e-05,0
47.453,-2.585198e-05,0
47.452,-4.277326e-05,0
47.451,-6.145055e-05,0
47.45,-7.985419e-05,0
47.449,-9.613241e-05,0
47.448,-0.000109,0
47.447,-0.000119,0
47.446,-0.000127,0
47.445,-0.000133,0
47.444,-0.000136,0
47.443,-0.000135,0
47.442,-0.000131,0
47.441,-0.000124,0
47.44,-0.000114,0
47.439,-0.0001,0
47.438,-8.530937e-05,0
47.437,-7.069911e-05,0
47.436,-5.766526e-05,0
47.435,-4.609148e-05,0
47.434,-3.446053e-05,0
47.433,-2.175872e-05,0
47.432,-8.674928e-06,0
47.431,3.505657e-06,0
47.43,1.409513e-05,0
47.429,2.254557e-05,0
47.428,2.800691e-05,0
47.427,3.034256e-05,0
47.426,3.078293e-05,0
47.425,3.029642e-05,0
47.424,2.82323e-05,0
47.423,2.373301e-05,0
47.422,1.708388e-05,0
47.421,9.169677e-06,0
47.42,5.860648e-07,0
47.419,-8.300944e-06,0
47.418,-1.668131e-05,0
47.417,-2.341803e-05,0
47.416,-2.780862e-05,0
47.415,-2.987204e-05,0
47.414,-2.988274e-05,0
47.413,-2.818801e-05,0
47.412,-2.547933e-05,0
47.411,-2.234457e-05,0
47.41,-1.915102e-05,0
47.409,-1.644709e-05,0
47.408,-1.445145e-05,0
47.407,-1.285919e-05,0
47.406,-1.170761e-05,0
47.405,-1.155929e-05,0
47.404,-1.28997e-05,0
47.403,-1.577938e-05,0
47.402,-1.958597e-05,0
47.401,-2.331245e-05,0
47.4,-2.628015e-05,0
47.399,-2.837717e-05,0
47.398,-2.953244e-05,0
47.397,-2.918127e-05,0
47.396,-2.660304e-05,0
47.395,-2.172908e-05,0
47.394,-1.548382e-05,0
47.393,-9.381213e-06,0
47.392,-4.856531e-06,0
47.391,-2.813901e-06,0
47.39,-3.268433e-06,0
47.389,-5.163059e-06,0
47.388,-6.743202e-06,0
47.387,-6.468269e-06,0
47.386,-3.823725e-06,0
47.385,9.286312e-07,0
47.384,7.766685e-06,0
47.383,1.705322e-05,0
47.382,2.888795e-05,0
47.381,4.297389e-05,0
47.38,5.900631e-05,0
47.379,7.699065e-05,0
47.378,9.686498e-05,0
47.377,0.000118,0
47.376,0.000139,0
47.375,0.000158,0
47.374,0.000176,0
47.373,0.000192,0
47.372,0.000205,0
47.371,0.000214,0
47.37,0.000221,0
47.369,0.000224,0
47.368,0.000221,0
47.367,0.000214,0
47.366,0.000202,0
47.365,0.000187,0
47.364,0.000169,0
47.363,0.000148,0
47.362,0.000122,0
47.361,9.460752e-05,0
47.36,6.563695e-05,0
47.359,3.764061e-05,0
47.358,1.237885e-05,0
47.357,-9.280438e-06,0
47.356,-2.790236e-05,0
47.355,-4.478506e-05,0
47.354,-6.05416e-05,0
47.353,-7.466349e-05,0
47.352,-8.635022e-05,0
47.351,-9.525058e-05,0
47.35,-0.000101,0
47.349,-0.000106,0
47.348,-0.000109,0
47.347,-0.000114,0
47.346,-0.00012,0
47.345,-0.000128,0
47.344,-0.000138,0
47.343,-0.000148,0
47.342,-0.000157,0
47.341,-0.000163,0
47.34,-0.000166,0
47.339,-0.000167,0
47.338,-0.000166,0
47.337,-0.000164,0
47.336,-0.000161,0
47.335,-0.000158,0
47.334,-0.000154,0
47.333,-0.00015,0
47.332,-0.000145,0
47.331,-0.000141,0
47.33,-0.000137,0
47.329,-0.000133,0
47.328,-0.00013,0
47.327,-0.000129,0
47.326,-0.00013,0
47.325,-0.000131,0
47.324,-0.000133,0
47.323,-0.000132,0
47.322,-0.00013,0
47.321,-0.000125,0
47.32,-0.000118,0
47.319,-0.000107,0
47.318,-9.384455e-05,0
47.317,-7.70539e-05,0
47.316,-5.771254e-05,0
47.315,-3.606444e-05,0
47.314,-1.172953e-05,0
47.313,1.521977e-05,0
47.312,4.431923e-05,0
47.311,7.512026e-05,0
47.31,0.000107,0
47.309,0.000139,0
47.308,0.000172,0
47.307,0.000203,0
47.306,0.000234,0
47.305,0.000262,0
47.304,0.000287,0
47.303,0.000309,0
47.302,0.000327,0
47.301,0.000341,0
47.3,0.000351,0
47.299,0.00036,0
47.298,0.000366,0
47.297,0.000371,0
47.296,0.000373,0
47.295,0.000372,0
47.294,0.000367,0
