-1,-1,-1
41.499,-0.000163,0
41.498,-0.000154,0
41.497,-0.000143,0
41.496,-0.00013,0
41.495,-0.000115,0
41.494,-9.707402e-05,0
41.493,-7.539923e-05,0
41.492,-4.973031e-05,0
41.491,-2.190867e-05,0
41.49,6.32692e-06,0
41.489,3.412792e-05,0
41.488,6.070293e-05,0
41.487,8.48616e-05,0
41.486,0.000106,0
41.485,0.000125,0
41.484,0.000142,0
41.483,0.000158,0
41.482,0.000172,0
41.481,0.000183,0
41.48,0.000188,0
41.479,0.000186,0
41.478,0.000178,0
41.477,0.000165,0
41.476,0.00015,0
41.475,0.000134,0
41.474,0.000118,0
41.473,0.000102,0
41.472,8.303589e-05,0
41.471,6.022814e-05,0
41.47,3.32645e-05,0
41.469,3.953672e-06,0
41.468,-2.517137e-05,0
41.467,-5.210721e-05,0
41.466,-7.55697e-05,0
41.465,-9.520539e-05,0
41.464,-0.000111,0
41.463,-0.000123,0
41.462,-0.000129,0
41.461,-0.000128,0
41.46,-0.00012,0
41.459,-0.000106,0
41.458,-8.834378e-05,0
41.457,-7.063141e-05,0
41.456,-5.430443e-05,0
41.455,-4.041127e-05,0
41.454,-2.93906e-05,0
41.453,-2.099869e-05,0
41.452,-1.454213e-05,0
41.451,-8.997174e-06,0
41.45,-2.940263e-06,0
41.449,4.414873e-06,0
41.448,1.28059e-05,0
41.447,2.178444e-05,0
41.446,3.094318e-05,0
41.445,3.970121e-05,0
41.444,4.754418e-05,0
41.443,5.438334e-05,0
41.442,6.050742e-05,0
41.441,6.619482e-05,0
41.44,7.112048e-05,0
41.439,7.433739e-05,0
41.438,7.48604e-05,0
41.437,7.172511e-05,0
41.436,6.406962e-05,0
41.435,5.152258e-05,0
41.434,3.474828e-05,0
41.433,1.590763e-05,0
41.432,-2.716495e-06,0
41.431,-2.027125e-05,0
41.43,-3.678667e-05,0
41.429,-5.252562e-05,0
41.428,-6.779889e-05,0
41.427,-8.267844e-05,0
41.426,-9.713773e-05,0
41.425,-0.000111,0
41.424,-0.000122,0
41.423,-0.000132,0
41.422,-0.00014,0
41.421,-0.000148,0
41.42,-0.000155,0
41.419,-0.000161,0
41.418,-0.000166,0
41.417,-0.000167,0
41.416,-0.000166,0
41.415,-0.000162,0
41.414,-0.000156,0
41.413,-0.000148,0
41.412,-0.000139,0
41.411,-0.000131,0
41.41,-0.000123,0
41.409,-0.000115,0
41.408,-0.000107,0
41.407,-0.0001,0
41.406,-9.139462e-05,0
41.405,-8.046041e-05,0
41.404,-6.756959e-05,0
41.403,-5.367553e-05,0
41.402,-3.913373e-05,0
41.401,-2.334106e-05,0
41.4,-5.10788e-06,0
41.399,1.616321e-05,0
41.398,3.928551e-05,0
41.397,6.241026e-05,0
41.396,8.424718e-05,0
41.395,0.000104,0
41.394,0.000121,0
41.393,0.000134,0
41.392,0.000144,0
41.391,0.00015,0
41.39,0.000154,0
41.389,0.000156,0
41.388,0.000157,0
41.387,0.000157,0
41.386,0.000157,0
41.385,0.000161,0
41.384,0.000168,0
41.383,0.000177,0
41.382,0.000181,0
41.381,0.00018,0
41.38,0.000173,0
41.379,0.00016,0
41.378,0.000143,0
41.377,0.000122,0
41.376,9.915433e-05,0
41.375,7.78792e-05,0
41.374,6.015323e-05,0
41.373,4.506277e-05,0
41.372,3.028124e-05,0
41.371,1.516387e-05,0
41.37,-5.154126e-07,0
41.369,-1.715598e-05,0
41.368,-3.45551e-05,0
41.367,-5.272391e-05,0
41.366,-7.228484e-05,0
41.365,-9.363372e-05,0
41.364,-0.000116,0
41.363,-0.000138,0
41.362,-0.000158,0
41.361,-0.000174,0
41.36,-0.000186,0
41.359,-0.000192,0
41.358,-0.000193,0
41.357,-0.000191,0
41.356,-0.000186,0
41.355,-0.000179,0
41.354,-0.000171,0
41.353,-0.000162,0
41.352,-0.000151,0
41.351,-0.000139,0
41.35,-0.000125,0
41.349,-0.000111,0
41.348,-9.612596e-05,0
41.347,-8.351599e-05,0
41.346,-7.405585e-05,0
41.345,-6.724569e-05,0
41.344,-6.172886e-05,0
41.343,-5.636785e-05,0
41.342,-4.991907e-05,0
41.341,-4.109195e-05,0
41.34,-2.974943e-05,0
41.339,-1.724504e-05,0
41.338,-5.131515e-06,0
41.337,5.99765e-06,0
41.336,1.623998e-05,0
41.335,2.562535e-05,0
41.334,3.462777e-05,0
41.333,4.4911e-05,0
41.332,5.814008e-05,0
41.331,7.444457e-05,0
41.33,9.27163e-05,0
41.329,0.000111,0
41.328,0.000129,0
41.327,0.000146,0
41.326,0.000161,0
41.325,0.000176,0
41.324,0.00019,0
41.323,0.000203,0
41.322,0.000214,0
41.321,0.000222,0
41.32,0.000226,0
41.319,0.000228,0
41.318,0.000228,0
41.317,0.000228,0
41.316,0.000228,0
41.315,0.000228,0
41.314,0.000227,0
41.313,0.000224,0
41.312,0.000219,0
41.311,0.000213,0
41.31,0.000208,0
41.309,0.000207,0
41.308,0.000208,0
41.307,0.000213,0
41.306,0.000218,0
41.305,0.000224,0
41.304,0.000231,0
41.303,0.000236,0
41.302,0.000242,0
41.301,0.000249,0
41.3,0.000255,0
41.299,0.000262,0
41.298,0.000269,0
41.297,0.000272,0
41.296,0.00027,0
41.295,0.00026,0
41.294,0.00024,0
41.293,0.000208,0
41.292,0.000167,0
41.291,0.000116,0
41.29,5.768857e-05,0
41.289,-5.945547e-06,0
41.288,-7.284047e-05,0
41.287,-0.00014,0
41.286,-0.000204,0
41.285,-0.000259,0
41.284,-0.000299,0
41.283,-0.000326,0
41.282,-0.000343,0
41.281,-0.00035,0
41.28,-0.00035,0
41.279,-0.000342,0
41.278,-0.00033,0
41.277,-0.000313,0
